fri_sam_time,fri_sam_id,fri_sam_x,fri_sam_y
122,5614.0-1648.0,146.92494795228174,334.17277512433543
122,5030.0-559.0,99.94322742633639,329.5674150682899
122,6072.0-2830.0,151.02800275492305,292.48872656029664
122,68.0-3087.0,113.74687465726494,287.6730324927618
122,9121.0-3953.0,152.2879141253323,250.32739149692563
122,9921.0-4794.0,131.39583921626956,240.89308371753364
122,7920.0-1426.0,150.46824709107614,207.67417404514896
122,6249.0-2390.0,112.64611453680536,209.28374129691107
122,1957.0-1912.0,90.63467887071378,198.62939384844276
122,539.0-2258.0,75.43864042020022,184.1729167025866
122,9820.0-620.0,77.80879142237066,164.2274494180959
122,1194.0-3693.0,70.5907327303118,147.28709826123762
122,5873.0-2358.0,67.93160613872257,128.77772902512723
122,1071.0-1146.0,61.50085390379345,111.59112491089317
122,9000.0-2084.0,54.49273367402959,94.59884299099039
122,5359.0-31.0,48.09667053193568,77.35695273641848
124,6749.0-2973.0,152.49890842709823,381.00369722504297
124,5333.0-217.0,117.24868640620431,372.67236747547
124,5614.0-1648.0,149.4945635723829,342.98503893616027
124,5030.0-559.0,101.96002505910946,338.5223826970816
124,6072.0-2830.0,155.0039061358317,300.7622451727097
124,9121.0-3953.0,156.9570135729647,258.2304559830844
124,9921.0-4794.0,135.52778931571405,249.089784657544
124,7920.0-1426.0,155.95384211188858,215.03400863513153
124,6249.0-2390.0,116.62535665989653,217.5556546215345
124,1957.0-1912.0,93.71914842716458,207.27491092260288
124,539.0-2258.0,77.85950219208326,193.0272007620519
124,9820.0-620.0,80.80869193588703,172.90267361308187
124,1194.0-3693.0,73.44246651269188,156.0121502587158
124,5873.0-2358.0,71.13095633695693,137.3813954664372
124,1071.0-1146.0,64.6509605212283,120.21294294556886
124,9000.0-2084.0,57.40001113115673,103.30554476098034
124,5359.0-31.0,50.58148905197468,86.1935015450166
124,3006.0-2184.0,49.14022069761042,66.75102029679233
126,6749.0-2973.0,154.85548113327437,389.8753082965886
126,5333.0-217.0,119.48686375636812,381.5745851808218
126,5614.0-1648.0,152.08576890994647,351.7909785693197
126,5030.0-559.0,107.97532626891883,345.4560014693773
126,6072.0-2830.0,158.97980951674035,309.03576378512275
126,9121.0-3953.0,161.62611302059713,266.13352046924325
126,9921.0-4794.0,139.65973941515853,257.28648559755436
126,7920.0-1426.0,161.43943713270102,222.3938432251141
126,6249.0-2390.0,120.6045987829877,225.82756794615793
126,1957.0-1912.0,96.80361798361538,215.920427996763
126,539.0-2258.0,80.2803639639663,201.8814848215172
126,9820.0-620.0,83.80859244940339,181.57789780806786
126,1194.0-3693.0,76.29420029507196,164.73720225619397
126,5873.0-2358.0,74.33030653519128,145.9850619077472
126,1071.0-1146.0,67.80106713866316,128.83476098024454
126,9000.0-2084.0,60.307288588283875,112.01224653097029
126,5359.0-31.0,53.06630757201368,95.03005035361473
126,3006.0-2184.0,54.889998257026484,73.90636626617083
128,6749.0-2973.0,157.15292779908128,398.7624145040129
128,5333.0-217.0,121.72504110653193,390.47680288617363
128,5614.0-1648.0,154.70649808098352,360.58817679013646
128,6072.0-2830.0,162.955712897649,317.3092823975358
128,9121.0-3953.0,166.29521246822952,274.0365849554021
128,9921.0-4794.0,143.791689514603,265.48318653756473
128,7920.0-1426.0,166.92503215351346,229.75367781509667
128,6249.0-2390.0,124.58384090607886,234.09948127078135
128,1957.0-1912.0,99.88808754006618,224.56594507092314
128,539.0-2258.0,82.70122573584933,210.7357688809825
128,9820.0-620.0,86.80849296291976,190.25312200305385
128,1194.0-3693.0,79.14593407745204,173.46225425367214
128,5873.0-2358.0,77.52965673342564,154.5887283490572
128,1071.0-1146.0,70.95117375609802,137.45657901492024
128,9000.0-2084.0,63.21456604541102,120.71894830096024
128,5359.0-31.0,55.55112609205268,103.86659916221285
128,3006.0-2184.0,60.63977581644255,81.06171223554934
128,6121.0-4591.0,46.010902178505454,68.37897797050306
130,5333.0-217.0,123.96321845669574,399.37902059152543
130,5614.0-1648.0,157.3721707095246,369.37186094666856
130,6072.0-2830.0,166.93161627855764,325.58280100994887
130,9121.0-3953.0,170.96431191586194,281.9396494415609
130,9921.0-4794.0,147.9236396140475,273.6798874775751
130,7920.0-1426.0,172.4106271743259,237.11351240507923
130,6249.0-2390.0,128.56308302917003,242.37139459540478
130,1957.0-1912.0,102.97255709651698,233.21146214508326
130,539.0-2258.0,85.12208750773237,219.5900529404478
130,9820.0-620.0,89.80839347643612,198.92834619803983
130,1194.0-3693.0,81.99766785983212,182.18730625115032
130,5873.0-2358.0,80.72900693166001,163.1923947903672
130,1071.0-1146.0,74.10128037353287,146.07839704959594
130,9000.0-2084.0,66.12184350253817,129.42565007095018
130,5359.0-31.0,58.035944612091676,112.70314797081099
130,3006.0-2184.0,66.38955337585861,88.21705820492784
130,6121.0-4591.0,48.36795157247988,77.25046240540067
132,5333.0-217.0,126.20139580685955,408.28123829687723
132,5614.0-1648.0,160.1233447275678,378.1291413148371
132,6072.0-2830.0,170.9075196594663,333.8563196223619
132,9121.0-3953.0,175.63341136349436,289.8427139277197
132,9921.0-4794.0,152.05558971349197,281.8765884175855
132,7920.0-1426.0,177.8962221951383,244.4733469950618
132,6249.0-2390.0,132.54232515226118,250.6433079200282
132,1957.0-1912.0,106.05702665296778,241.85697921924339
132,539.0-2258.0,87.54294927961541,228.4443369999131
132,9820.0-620.0,92.80829398995247,207.60357039302582
132,1194.0-3693.0,84.8494016422122,190.9123582486285
132,5873.0-2358.0,83.92835712989438,171.79606123167719
132,1071.0-1146.0,77.25138699096772,154.70021508427163
132,9000.0-2084.0,69.02912095966532,138.13235184094015
132,5359.0-31.0,60.520763132130675,121.53969677940913
132,3006.0-2184.0,72.13933093527467,95.37240417430634
132,6121.0-4591.0,50.72500096645432,86.12194684029828
132,6257.0-3530.0,47.69452436556126,67.78538770168387
134,5333.0-217.0,133.60969816444955,402.86127758642994
134,6072.0-2830.0,170.55388296528994,343.02877071314447
134,9121.0-3953.0,180.30251081112678,297.74577841387855
134,9921.0-4794.0,156.18753981293645,290.07328935759585
134,7920.0-1426.0,183.38181721595075,251.83318158504437
134,6249.0-2390.0,136.52156727535234,258.91522124465166
134,1957.0-1912.0,109.14149620941859,250.5024962934035
134,539.0-2258.0,89.96381105149845,237.2986210593784
134,9820.0-620.0,95.80819450346884,216.2787945880118
134,1194.0-3693.0,87.70113542459228,199.63741024610667
134,5873.0-2358.0,87.12770732812875,180.39972767298718
134,1071.0-1146.0,80.40149360840257,163.32203311894733
134,9000.0-2084.0,71.93639841679247,146.8390536109301
134,5359.0-31.0,63.005581652169674,130.37624558800727
134,3006.0-2184.0,77.88910849469075,102.52775014368484
134,6121.0-4591.0,53.08205036042875,94.99343127519589
134,6257.0-3530.0,51.47178630025483,76.15146265957068
136,6072.0-2830.0,170.0905597589629,352.1963357950375
136,9121.0-3953.0,184.9716102587592,305.6488429000374
136,9921.0-4794.0,160.31948991238093,298.2699902976062
136,7920.0-1426.0,188.8674122367632,259.1930161750269
136,6249.0-2390.0,140.5008093984435,267.1871345692751
136,1957.0-1912.0,112.2259657658694,259.14801336756364
136,539.0-2258.0,92.38467282338149,246.1529051188437
136,9820.0-620.0,98.80809501698519,224.9540187829978
136,1194.0-3693.0,90.55286920697236,208.36246224358484
136,5873.0-2358.0,90.32705752636312,189.00339411429718
136,1071.0-1146.0,83.55160022583743,171.94385115362303
136,9000.0-2084.0,74.84367587391962,155.54575538092007
136,5359.0-31.0,65.49040017220867,139.2127943966054
136,3006.0-2184.0,83.6388860541068,109.68309611306334
136,6121.0-4591.0,55.43909975440319,103.8649157100935
136,6257.0-3530.0,55.2490482349484,84.51753761745749
136,1498.0-3730.0,47.78449217446055,67.77337091039765
138,6072.0-2830.0,169.4928678113297,361.3561219421045
138,9121.0-3953.0,189.64070970639162,313.5519073861962
138,9921.0-4794.0,164.4514400118254,306.4666912376166
138,7920.0-1426.0,194.3530072575756,266.55285076500945
138,6249.0-2390.0,144.48005152153465,275.4590478938985
138,1957.0-1912.0,115.31043532232022,267.79353044172376
138,539.0-2258.0,94.80553459526453,255.007189178309
138,9820.0-620.0,101.80799553050156,233.62924297798378
138,1194.0-3693.0,93.40460298935244,217.08751424106302
138,5873.0-2358.0,93.52640772459749,197.60706055560715
138,1071.0-1146.0,86.70170684327229,180.56566918829873
138,9000.0-2084.0,77.75095333104677,164.25245715091003
138,5359.0-31.0,67.97521869224767,148.04934320520354
138,3006.0-2184.0,89.38866361352288,116.83844208244184
138,6121.0-4591.0,57.79614914837762,112.73640014499111
138,6257.0-3530.0,59.02631016964197,92.8836125753443
138,1498.0-3730.0,51.38831227171676,76.21560986880661
140,6072.0-2830.0,168.72392625961564,370.5031240091379
140,9121.0-3953.0,194.30980915402404,321.45497187235503
140,9921.0-4794.0,163.7487992623749,315.61902503296506
140,7920.0-1426.0,199.838602278388,273.912685354992
140,6249.0-2390.0,148.45929364462583,283.73096121852194
140,1957.0-1912.0,118.39490487877103,276.4390475158839
140,539.0-2258.0,97.22639636714757,263.8614732377743
140,9820.0-620.0,104.80789604401792,242.30446717296977
140,1194.0-3693.0,96.25633677173252,225.8125662385412
140,5873.0-2358.0,96.72575792283185,206.21072699691712
140,1071.0-1146.0,89.85181346070715,189.18748722297443
140,9000.0-2084.0,80.65823078817392,172.9591589209
140,5359.0-31.0,70.46003721228666,156.88589201380168
140,3006.0-2184.0,95.13844117293894,123.99378805182035
140,6121.0-4591.0,60.15319854235206,121.60788457988872
140,6257.0-3530.0,62.80357210433554,101.24968753323111
140,1498.0-3730.0,54.99213236897295,84.65784882721557
140,8310.0-3169.0,48.66364408328747,67.3948964137058
142,6072.0-2830.0,167.72349311514873,379.62770901053483
142,9121.0-3953.0,190.36641004346768,329.744032215912
142,7920.0-1426.0,205.32419729920042,281.27251994497453
142,6249.0-2390.0,152.43853576771698,292.00287454314537
142,1957.0-1912.0,121.47937443522184,285.084564590044
142,539.0-2258.0,99.64725813903061,272.7157572972396
142,9820.0-620.0,107.80779655753429,250.97969136795575
142,1194.0-3693.0,99.1080705541126,234.53761823601937
142,5873.0-2358.0,99.9251081210662,214.8143934382271
142,1071.0-1146.0,93.00192007814199,197.80930525765012
142,9000.0-2084.0,83.56550824530107,181.66586069088996
142,5359.0-31.0,72.94485573232566,165.72244082239982
142,3006.0-2184.0,100.888218732355,131.14913402119885
142,6121.0-4591.0,62.51024793632649,130.47936901478633
142,6257.0-3530.0,66.58083403902911,109.61576249111792
142,1498.0-3730.0,58.59595246622915,93.10008778562454
142,8310.0-3169.0,52.88320644303392,75.54684166723129
144,6072.0-2830.0,166.3782141391887,388.7078600225558
144,7920.0-1426.0,210.80979232001283,288.6323545349571
144,6249.0-2390.0,156.41777789080814,300.2747878677688
144,1957.0-1912.0,124.56384399167266,293.73008166420414
144,539.0-2258.0,102.06811991091364,281.57004135670485
144,9820.0-620.0,110.80769707105064,259.6549155629417
144,1194.0-3693.0,101.95980433649268,243.26267023349754
144,5873.0-2358.0,103.12445831930057,223.41805987953708
144,1071.0-1146.0,96.15202669557685,206.43112329232582
144,9000.0-2084.0,86.47278570242823,190.37256246087992
144,5359.0-31.0,75.42967425236466,174.55898963099796
144,3006.0-2184.0,106.63799629177106,138.30447999057736
144,6121.0-4591.0,64.86729733030093,139.35085344968394
144,6257.0-3530.0,70.35809597372268,117.98183744900473
144,1498.0-3730.0,62.199772563485354,101.5423267440335
144,8310.0-3169.0,57.10276880278037,83.69878692075679
144,4383.0-763.0,48.54097752750197,67.49523209441375
146,6072.0-2830.0,164.4105354948871,397.6737486386956
146,7920.0-1426.0,216.29538734082524,295.9921891249396
146,6249.0-2390.0,160.39702001389932,308.5467011923922
146,1957.0-1912.0,127.64831354812347,302.37559873836426
146,539.0-2258.0,104.48898168279666,290.4243254161701
146,9820.0-620.0,113.11922921639771,268.5383685551792
146,1194.0-3693.0,104.81153811887276,251.98772223097572
146,5873.0-2358.0,106.32380851753493,232.02172632084705
146,1071.0-1146.0,99.3021333130117,215.05294132700152
146,9000.0-2084.0,89.38006315955538,199.07926423086988
146,5359.0-31.0,77.91449277240366,183.3955384395961
146,3006.0-2184.0,112.38777385118712,145.45982595995588
146,6121.0-4591.0,67.22434672427536,148.22233788458155
146,6257.0-3530.0,74.13535790841625,126.34791240689154
146,1498.0-3730.0,65.80359266074156,109.98456570244247
146,8310.0-3169.0,61.322331162526815,91.85073217428229
146,4383.0-763.0,52.37446368512625,75.83569382045559
148,7920.0-1426.0,221.78098236163765,303.35202371492215
148,6249.0-2390.0,164.37626213699048,316.81861451701565
148,1957.0-1912.0,130.73278310457428,311.0211158125244
148,539.0-2258.0,106.90984345467969,299.2786094756354
148,9820.0-620.0,115.4528207657428,277.416052284908
148,1194.0-3693.0,107.66327190125284,260.7127742284539
148,5873.0-2358.0,109.52315871576928,240.62539276215702
148,1071.0-1146.0,102.45223993044655,223.67475936167722
148,9000.0-2084.0,92.28734061668253,207.78596600085984
148,5359.0-31.0,80.39931129244266,192.23208724819423
148,3006.0-2184.0,118.1375514106032,152.6151719293344
148,6121.0-4591.0,69.5813961182498,157.09382231947916
148,6257.0-3530.0,77.91261984310982,134.71398736477835
148,1498.0-3730.0,69.40741275799776,118.42680466085143
148,8310.0-3169.0,65.54189352227327,100.00267742780778
148,4383.0-763.0,56.20794984275053,84.17615554649743
148,5684.0-2641.0,48.66385812421421,67.47021889506273
150,7920.0-1426.0,227.26657738245007,310.7118583049047
150,6249.0-2390.0,168.35550426008166,325.0905278416391
150,1957.0-1912.0,133.8172526610251,319.6666328866845
150,539.0-2258.0,110.732849078074,307.6238803476779
150,9820.0-620.0,117.81421824069878,286.28638034476785
150,1194.0-3693.0,110.51500568363291,269.4378262259321
150,5873.0-2358.0,112.41556057959494,249.3370475637664
150,1071.0-1146.0,105.60234654788141,232.29657739635292
150,9000.0-2084.0,95.19461807380966,216.4926677708498
150,5359.0-31.0,82.88412981248166,201.06863605679237
150,3006.0-2184.0,123.88732897001927,159.7705178987129
150,6121.0-4591.0,71.93844551222423,165.96530675437677
150,6257.0-3530.0,81.6898817778034,143.08006232266516
150,1498.0-3730.0,73.01123285525397,126.8690436192604
150,8310.0-3169.0,69.76145588201972,108.15462268133328
150,4383.0-763.0,60.04143600037481,92.51661727253926
150,5684.0-2641.0,52.35681523221405,75.87384821356193
152,7920.0-1426.0,232.75217240326248,318.07169289488724
152,6249.0-2390.0,172.3347463831728,333.3624411662625
152,1957.0-1912.0,137.08667614214093,328.2439161410369
152,9820.0-620.0,120.21259210943906,295.1467821815927
152,1194.0-3693.0,113.36673946601299,278.1628782234103
152,5873.0-2358.0,115.36340881069142,258.03009701322236
152,1071.0-1146.0,108.63887182418952,240.9590500324198
152,9000.0-2084.0,98.10189553093682,225.19936954083977
152,5359.0-31.0,85.36894833252066,209.9051848653905
152,3006.0-2184.0,129.63710652943533,166.92586386809143
152,6121.0-4591.0,74.29549490619867,174.83679118927438
152,6257.0-3530.0,85.46714371249696,151.44613728055197
152,1498.0-3730.0,76.61505295251017,135.31128257766937
152,8310.0-3169.0,73.98101824176617,116.30656793485878
152,4383.0-763.0,63.87492215799909,100.8570789985811
152,5684.0-2641.0,56.0497723402139,84.27747753206113
152,9514.0-2402.0,47.53657531703855,67.86426807831609
154,7920.0-1426.0,238.2377674240749,325.4315274848698
154,6249.0-2390.0,176.31398850626397,341.6343544908859
154,1957.0-1912.0,140.3903554750994,336.808063546894
154,9820.0-620.0,122.66455811371728,303.9925032171064
154,1194.0-3693.0,116.21847324839307,286.8879302208885
154,5873.0-2358.0,118.3792073894177,266.69980732307806
154,9000.0-2084.0,101.00917298806397,233.90607131082973
154,5359.0-31.0,87.85376685255966,218.74173367398865
154,3006.0-2184.0,135.3868840888514,174.08120983746994
154,6121.0-4591.0,76.6525443001731,183.708275624172
154,6257.0-3530.0,89.24440564719053,159.81221223843878
154,1498.0-3730.0,80.21887304976637,143.75352153607835
154,8310.0-3169.0,78.20058060151261,124.45851318838427
154,4383.0-763.0,67.70840831562336,109.19754072462294
154,5684.0-2641.0,59.742729448213744,92.68110685056033
154,9514.0-2402.0,49.83883997152606,76.75012737187703
156,7920.0-1426.0,243.7233624448873,332.7913620748523
156,6249.0-2390.0,180.29323062935515,349.90626781550935
156,1957.0-1912.0,143.73624736001432,345.35580742576207
156,9820.0-620.0,125.20789687137605,312.8123867700824
156,1194.0-3693.0,118.81354462272719,295.6927313251939
156,5873.0-2358.0,121.48170614387251,275.3388708951831
156,9000.0-2084.0,103.91645044519112,242.6127730808197
156,5359.0-31.0,90.33858537259866,227.5782824825868
156,3006.0-2184.0,141.13666164826745,181.23655580684846
156,6121.0-4591.0,79.00959369414754,192.5797600590696
156,6257.0-3530.0,93.0216675818841,168.17828719632558
156,1498.0-3730.0,83.82269314702258,152.19576049448733
156,8310.0-3169.0,82.42014296125906,132.61045844190977
156,4383.0-763.0,71.54189447324764,117.53800245066479
156,5684.0-2641.0,63.43568655621359,101.08473616905952
156,9514.0-2402.0,52.14110462601358,85.63598666543797
156,5026.0-2684.0,47.364943677043826,67.87757436535712
158,7920.0-1426.0,249.2089574656997,340.15119666483486
158,6249.0-2390.0,176.91630079325063,358.4417972546416
158,1957.0-1912.0,147.136426138725,353.88210217770865
158,9820.0-620.0,127.9920328344186,321.55924362632277
158,1194.0-3693.0,121.39361350740214,304.5019402836985
158,5873.0-2358.0,124.70172116010968,283.93482466538643
158,9000.0-2084.0,104.51926954567169,251.77222323114867
158,5359.0-31.0,92.82340389263766,236.41483129118492
158,3006.0-2184.0,146.8864392076835,188.39190177622697
158,6121.0-4591.0,81.36664308812198,201.4512444939672
158,6257.0-3530.0,96.79892951657767,176.5443621542124
158,1498.0-3730.0,87.42651324427878,160.6379994528963
158,8310.0-3169.0,86.63970532100551,140.76240369543527
158,4383.0-763.0,75.37538063087192,125.87846417670664
158,5684.0-2641.0,67.12864366421343,109.48836548755872
158,9514.0-2402.0,54.443369280501095,94.52184595899891
158,5026.0-2684.0,49.23216704519995,76.86492073776748
160,7920.0-1426.0,240.76970058747423,343.7619945361633
160,1957.0-1912.0,150.6110985565428,362.37831130373195
160,1194.0-3693.0,123.95521481842782,313.3165370780855
160,5873.0-2358.0,128.09793770164538,292.46269844067564
160,9000.0-2084.0,105.043748520797,260.93649296358876
160,5359.0-31.0,95.30822241267666,245.25138009978306
160,3006.0-2184.0,152.63621676709957,195.5472477456055
160,6121.0-4591.0,83.72369248209641,210.32272892886482
160,6257.0-3530.0,100.57619145127124,184.9104371120992
160,1498.0-3730.0,91.03033334153498,169.0802384113053
160,8310.0-3169.0,90.85926768075196,148.91434894896076
160,4383.0-763.0,79.2088667884962,134.21892590274848
160,5684.0-2641.0,70.82160077221327,117.89199480605792
160,9514.0-2402.0,56.74563393498861,103.40770525255985
160,5026.0-2684.0,51.099390413356076,85.85226711017783
162,1957.0-1912.0,154.19995706816832,370.8269213969839
162,1194.0-3693.0,126.49311179847432,322.1379880269338
162,5873.0-2358.0,131.81828861849613,300.8542362603934
162,9000.0-2084.0,105.47206821293268,270.1057601189068
162,5359.0-31.0,97.79304093271566,254.0879289083812
162,3006.0-2184.0,158.38599432651563,202.702593714984
162,6121.0-4591.0,86.08074187607085,219.19421336376243
162,6257.0-3530.0,104.35345338596481,193.276512069986
162,1498.0-3730.0,94.63415343879119,177.52247736971427
162,8310.0-3169.0,95.0788300404984,157.06629420248626
162,4383.0-763.0,83.04235294612047,142.55938762879032
162,5684.0-2641.0,74.51455788021312,126.29562412455712
162,9514.0-2402.0,59.04789858947613,112.29356454612079
162,5026.0-2684.0,52.9666137815122,94.83961348258819
164,1957.0-1912.0,158.01005941164777,379.1780912585349
164,1194.0-3693.0,128.99860089346078,330.9686982089729
164,9000.0-2084.0,105.77749048104008,279.2799431976561
164,5359.0-31.0,100.27785945275465,262.9244777169793
164,3006.0-2184.0,164.13577188593172,209.85793968436252
164,6121.0-4591.0,88.43779127004528,228.06569779866004
164,6257.0-3530.0,108.13071532065838,201.64258702787282
164,1498.0-3730.0,98.23797353604739,185.96471632812325
164,8310.0-3169.0,99.29839240024485,165.21823945601176
164,4383.0-763.0,86.87583910374475,150.89984935483216
164,5684.0-2641.0,78.20751498821296,134.6992534430563
164,9514.0-2402.0,61.35016324396364,121.17942383968173
164,5026.0-2684.0,54.83383714966833,103.82695985499855
166,1194.0-3693.0,131.4548085510037,339.81324239549224
166,9000.0-2084.0,105.91606670671082,288.4581627719496
166,5359.0-31.0,102.76267797279365,271.76102652557745
166,3006.0-2184.0,169.8855494453478,217.01328565374104
166,6121.0-4591.0,90.79484066401972,236.93718223355765
166,6257.0-3530.0,111.90797725535195,210.00866198575963
166,1498.0-3730.0,101.8417936333036,194.40695528653222
166,8310.0-3169.0,103.5179547599913,173.37018470953726
166,4383.0-763.0,90.70932526136903,159.240311080874
166,5684.0-2641.0,81.90047209621281,143.1028827615555
166,9514.0-2402.0,63.65242789845116,130.06528313324267
166,5026.0-2684.0,56.70106051782445,112.8143062274089
168,1194.0-3693.0,133.8176515857861,348.6831855022571
168,9000.0-2084.0,105.80423423624795,297.63674716295543
168,5359.0-31.0,105.24749649283265,280.5975753341756
168,3006.0-2184.0,175.63532700476387,224.16863162311955
168,6121.0-4591.0,93.15189005799415,245.80866666845526
168,6257.0-3530.0,115.68523919004552,218.37473694364644
168,1498.0-3730.0,105.4456137305598,202.8491942449412
168,8310.0-3169.0,107.73751711973775,181.52212996306275
168,4383.0-763.0,94.54281141899331,167.58077280691583
168,5684.0-2641.0,85.59342920421265,151.50651208005468
168,9514.0-2402.0,65.95469255293867,138.9511424268036
168,5026.0-2684.0,58.56828388598058,121.80165259981926
170,9000.0-2084.0,105.23288559499498,306.7982142209328
170,5359.0-31.0,107.73231501287165,289.4341241427737
170,3006.0-2184.0,181.38510456417995,231.32397759249804
170,6121.0-4591.0,95.50893945196859,254.68015110335287
170,6257.0-3530.0,119.46250112473909,226.74081190153325
170,1498.0-3730.0,109.049433827816,211.29143320335018
170,8310.0-3169.0,111.9570794794842,189.67407521658825
170,4383.0-763.0,98.37629757661759,175.92123453295767
170,5684.0-2641.0,89.2863863122125,159.91014139855386
170,9514.0-2402.0,68.25695720742618,147.83700172036455
170,5026.0-2684.0,60.4355072541367,130.78899897222962
172,5359.0-31.0,110.21713353291065,298.27067295137186
172,3006.0-2184.0,187.13488212359601,238.47932356187656
172,6121.0-4591.0,97.86598884594301,263.5516355382505
172,6257.0-3530.0,123.23976305943266,235.10688685942006
172,1498.0-3730.0,112.6532539250722,219.73367216175916
172,8310.0-3169.0,116.17664183923064,197.82602047011375
172,4383.0-763.0,102.20978373424185,184.2616962589995
172,5684.0-2641.0,92.97934342021234,168.31377071705305
172,9514.0-2402.0,70.5592218619137,156.7228610139255
172,5026.0-2684.0,62.30273062229283,139.77634534463996
174,5359.0-31.0,112.70195205294965,307.10722175997
174,3006.0-2184.0,192.8846596830121,245.63466953125504
174,6121.0-4591.0,100.22303823991744,272.4231199731481
174,6257.0-3530.0,127.01702499412623,243.47296181730687
174,1498.0-3730.0,116.25707402232841,228.17591112016814
174,8310.0-3169.0,120.39620419897709,205.97796572363924
174,4383.0-763.0,106.04326989186613,192.60215798504134
174,5684.0-2641.0,96.67230052821219,176.71740003555223
174,9514.0-2402.0,72.86148651640121,165.60872030748644
174,5026.0-2684.0,64.16995399044895,148.7636917170503
176,5359.0-31.0,115.18677057298865,315.94377056856814
176,3006.0-2184.0,188.18821820168282,253.52151651447434
176,6121.0-4591.0,102.58008763389188,281.29460440804576
176,6257.0-3530.0,128.69033338769398,252.49842340906392
176,1498.0-3730.0,119.86089411958461,236.61815007857712
176,8310.0-3169.0,124.61576655872354,214.12991097716474
176,4383.0-763.0,109.8767560494904,200.94261971108318
176,5684.0-2641.0,100.36525763621204,185.12102935405142
176,9514.0-2402.0,75.16375117088873,174.49457960104738
176,5026.0-2684.0,66.03717735860506,157.75103808946065
178,5359.0-31.0,117.67158909302765,324.7803193771663
178,6121.0-4591.0,104.9371370278663,290.1660888429434
178,6257.0-3530.0,130.33518849237348,261.5291138372026
178,1498.0-3730.0,123.46471421684082,245.0603890369861
178,8310.0-3169.0,128.83532891847,222.28185623069024
178,4383.0-763.0,113.71024220711467,209.28308143712502
178,5684.0-2641.0,104.05821474421188,193.5246586725506
178,9514.0-2402.0,77.46601582537625,183.38043889460832
178,5026.0-2684.0,67.90440072676118,166.738384461871
180,5359.0-31.0,120.4310053195932,333.53500612272336
180,6121.0-4591.0,107.29418642184073,299.03757327784103
180,6257.0-3530.0,131.9448052266533,270.5661516202924
180,1498.0-3730.0,127.06853431409702,253.50262799539507
180,8310.0-3169.0,133.05489127821645,230.43380148421573
180,4383.0-763.0,117.54372836473894,217.62354316316686
180,5684.0-2641.0,107.75117185221173,201.92828799104979
180,9514.0-2402.0,79.76828047986376,192.26629818816926
180,5026.0-2684.0,69.7716240949173,175.72573083428134
182,5359.0-31.0,123.20983645851459,342.28354974012774
182,6121.0-4591.0,109.65123581581517,307.9090577127387
182,6257.0-3530.0,133.5087915477567,279.6111980387287
182,1498.0-3730.0,130.6723544113532,261.944866953804
182,8310.0-3169.0,137.2744536379629,238.58574673774123
182,4383.0-763.0,121.3772145223632,225.9640048892087
182,5684.0-2641.0,111.44412896021157,210.33191730954897
182,9514.0-2402.0,82.07054513435128,201.1521574817302
182,5026.0-2684.0,71.63884746307342,184.71307720669168
184,5359.0-31.0,126.01281991239938,351.02438503668344
184,6121.0-4591.0,112.0082852097896,316.7805421476363
184,6257.0-3530.0,135.00951859860228,288.66695511603183
184,1498.0-3730.0,134.27617450860942,270.387105912213
184,8310.0-3169.0,138.35001824184488,247.7017808923033
184,4383.0-763.0,123.75875259690348,234.82894675725166
184,5684.0-2641.0,115.13708606821142,218.73554662804816
184,9514.0-2402.0,84.3728097888388,210.03801677529114
184,5026.0-2684.0,73.50607083122954,193.70042357910202
186,5359.0-31.0,128.84729390049526,359.7550594169976
186,6121.0-4591.0,114.36533460376404,325.65202658253395
186,6257.0-3530.0,136.41156752088307,297.7385137882666
186,1498.0-3730.0,137.87999460586562,278.8293448706219
186,8310.0-3169.0,139.38349802298646,256.82268202466065
186,4383.0-763.0,126.14814029456079,243.6917761223331
186,5684.0-2641.0,118.83004317621126,227.13917594654734
186,9514.0-2402.0,86.67507444332631,218.92387606885208
186,5026.0-2684.0,75.37329419938565,202.68776995151237
188,5359.0-31.0,131.72593437826097,368.47127114710344
188,6121.0-4591.0,117.60071953293154,334.24220715597835
188,6257.0-3530.0,137.61465013031952,306.83859676366507
188,1498.0-3730.0,141.48381470312182,287.2715838290309
188,8310.0-3169.0,140.36607261218595,265.9492073821516
188,4383.0-763.0,128.5472260933545,252.55198521999506
188,5684.0-2641.0,122.52300028421111,235.54280526504652
188,9514.0-2402.0,88.97733909781383,227.80973536241302
188,5026.0-2684.0,77.24051756754177,211.6751163239227
190,5359.0-31.0,134.6750765788549,377.1638816988849
190,6121.0-4591.0,120.88085421206993,342.8153999341083
190,1498.0-3730.0,145.08763480037803,295.7138227874398
190,8310.0-3169.0,141.2849175428211,275.08236904270007
190,4383.0-763.0,130.9588284649718,261.4087957026392
190,5684.0-2641.0,126.21595739221095,243.9464345835457
190,9514.0-2402.0,91.27960375230134,236.69559465597396
190,5026.0-2684.0,79.10774093569789,220.66246269633305
192,5359.0-31.0,137.77578435888122,385.80358824408364
192,6121.0-4591.0,124.21904879259277,351.3661528171493
192,1498.0-3730.0,148.6914548976342,304.1560617458488
192,8310.0-3169.0,142.11991314541677,284.2235779489614
192,4383.0-763.0,133.38769709464088,270.26088670443505
192,5684.0-2641.0,129.90891450021078,252.3500639020449
192,9514.0-2402.0,93.58186840678886,245.5814539495349
192,5026.0-2684.0,80.97496430385401,229.6498090687434
