fri_ssm_time,fri_ssm_id,fri_ssm_x,fri_ssm_y
282,2526.0-1740.0,57.185725711845784,67.36767101831227
284,7081.0-3984.0,75.84790036687889,132.3646790540606
284,5578.0-4829.0,70.87168183635964,115.44523038496662
284,1472.0-148.0,71.97606129596744,108.80218690322475
284,5939.0-570.0,70.05351943762925,103.26095319495747
284,9508.0-1629.0,62.61004657664745,87.23387069903944
284,1936.0-2289.0,62.651617750466315,80.98250795799693
284,9204.0-4395.0,60.72207828512589,75.44418767611043
284,2526.0-1740.0,58.13215471506029,70.14838771321652
284,1826.0-4509.0,54.99537977240091,58.804555303421964
286,7081.0-3984.0,76.78661876604905,135.1480081690781
286,5578.0-4829.0,71.80401275579132,118.23070561410016
286,1472.0-148.0,73.05079388130093,111.53587727806006
286,5939.0-570.0,71.1261057680211,105.9954863835111
286,9508.0-1629.0,63.51916165089015,90.0270092522139
286,1936.0-2289.0,63.7381096775943,83.71154597307303
286,9204.0-4395.0,61.80571803262229,78.17435948262569
286,2526.0-1740.0,59.07858371827479,72.92910440812078
286,1826.0-4509.0,56.063930553140715,61.54066795176544
288,7081.0-3984.0,77.72533716521922,137.93133728409563
288,5578.0-4829.0,72.736343675223,121.0161808432337
288,1472.0-148.0,74.12552646663443,114.26956765289536
288,5939.0-570.0,72.19869209841296,108.73001957206475
288,9508.0-1629.0,64.42827672513285,92.82014780538836
288,1936.0-2289.0,64.82460160472229,86.44058398814913
288,9204.0-4395.0,62.88935778011869,80.90453128914095
288,2526.0-1740.0,60.0250127214893,75.70982110302504
288,1826.0-4509.0,57.13248133388052,64.27678060010892
288,7065.0-3633.0,55.26086065500824,58.71556471526607
290,7081.0-3984.0,78.66405556438939,140.71466639911316
290,5578.0-4829.0,73.66867459465468,123.80165607236724
290,1472.0-148.0,75.20025905196792,117.00325802773067
290,5939.0-570.0,73.27127842880482,111.46455276061839
290,9508.0-1629.0,65.33739179937554,95.61328635856282
290,1936.0-2289.0,65.91109353185028,89.16962200322523
290,9204.0-4395.0,63.972997527615085,83.6347030956562
290,2526.0-1740.0,60.9714417247038,78.49053779792929
290,1826.0-4509.0,58.201032114620325,67.0128932484524
290,7065.0-3633.0,56.3314826720187,61.45086756726204
292,7081.0-3984.0,79.60277396355954,143.49799551413068
292,5578.0-4829.0,74.60100551408635,126.58713130150078
292,1472.0-148.0,76.27499163730141,119.73694840256597
292,5939.0-570.0,74.34386475919668,114.19908594917203
292,9508.0-1629.0,66.24650687361823,98.40642491173728
292,1936.0-2289.0,66.99758545897828,91.89866001830133
292,9204.0-4395.0,65.05663727511148,86.36487490217147
292,2526.0-1740.0,61.917870727918306,81.27125449283355
292,1826.0-4509.0,59.26958289536013,69.74900589679588
292,7065.0-3633.0,57.402104689029166,64.186170419258
294,7081.0-3984.0,80.54149236272971,146.2813246291482
294,5578.0-4829.0,75.53333643351803,129.3726065306343
294,1472.0-148.0,77.3497242226349,122.47063877740128
294,5939.0-570.0,75.41645108958853,116.93361913772567
294,9508.0-1629.0,67.15562194786092,101.19956346491173
294,1936.0-2289.0,68.08407738610627,94.62769803337743
294,9204.0-4395.0,66.14027702260788,89.09504670868672
294,2526.0-1740.0,62.86429973113281,84.0519711877378
294,1826.0-4509.0,60.338133676099936,72.48511854513936
294,7065.0-3633.0,58.47272670603963,66.92147327125397
296,7081.0-3984.0,81.48021076189988,149.06465374416572
296,5578.0-4829.0,76.46566735294971,132.15808175976784
296,1472.0-148.0,78.4244568079684,125.20432915223658
296,5939.0-570.0,76.48903741998039,119.66815232627931
296,9508.0-1629.0,68.06473702210361,103.99270201808619
296,1936.0-2289.0,69.17056931323427,97.35673604845353
296,9204.0-4395.0,67.22391677010427,91.82521851520198
296,2526.0-1740.0,63.810728734347315,86.83268788264206
296,1826.0-4509.0,61.40668445683974,75.22123119348284
296,7065.0-3633.0,59.543348723050094,69.65677612324994
298,7081.0-3984.0,82.41892916107004,151.84798285918325
298,5578.0-4829.0,77.39799827238139,134.94355698890138
298,1472.0-148.0,79.49918939330189,127.93801952707189
298,5939.0-570.0,77.56162375037225,122.40268551483295
298,9508.0-1629.0,68.9738520963463,106.78584057126065
298,1936.0-2289.0,70.25706124036226,100.08577406352963
298,9204.0-4395.0,68.30755651760066,94.55539032171724
298,2526.0-1740.0,64.75715773756183,89.61340457754632
298,1826.0-4509.0,62.47523523757955,77.95734384182632
298,7065.0-3633.0,60.61397074006056,72.39207897524591
300,7081.0-3984.0,83.3576475602402,154.63131197420077
300,5578.0-4829.0,78.33032919181306,137.72903221803492
300,1472.0-148.0,80.57392197863538,130.6717099019072
300,5939.0-570.0,78.6342100807641,125.1372187033866
300,9508.0-1629.0,69.882967170589,109.57897912443511
300,1936.0-2289.0,71.34355316749026,102.81481207860573
300,9204.0-4395.0,69.39119626509705,97.2855621282325
300,2526.0-1740.0,65.70358674077633,92.39412127245058
300,1826.0-4509.0,63.54378601831935,80.6934564901698
300,7065.0-3633.0,61.68459275707102,75.12738182724188
302,7081.0-3984.0,84.29636595941037,157.4146410892183
302,5578.0-4829.0,79.26266011124474,140.51450744716846
302,1472.0-148.0,81.64865456396888,133.4054002767425
302,5939.0-570.0,79.70679641115596,127.87175189194024
302,9508.0-1629.0,70.79208224483169,112.37211767760957
302,1936.0-2289.0,72.43004509461825,105.54385009368183
302,9204.0-4395.0,70.47483601259344,100.01573393474776
302,2526.0-1740.0,66.65001574399083,95.17483796735483
302,1826.0-4509.0,64.61233679905915,83.42956913851327
302,7065.0-3633.0,62.75521477408149,77.86268467923784
304,7081.0-3984.0,85.23508435858052,160.19797020423582
304,5578.0-4829.0,80.19499103067642,143.299982676302
304,1472.0-148.0,82.72338714930237,136.13909065157782
304,5939.0-570.0,80.77938274154782,130.60628508049388
304,9508.0-1629.0,71.70119731907438,115.16525623078402
304,1936.0-2289.0,73.51653702174625,108.27288810875793
304,9204.0-4395.0,71.55847576008983,102.74590574126302
304,2526.0-1740.0,67.59644474720534,97.95555466225909
304,1826.0-4509.0,65.68088757979895,86.16568178685675
304,7065.0-3633.0,63.82583679109195,80.59798753123381
306,7081.0-3984.0,86.17380275775068,162.98129931925334
306,5578.0-4829.0,81.1273219501081,146.08545790543553
306,1472.0-148.0,83.79811973463586,138.87278102641312
306,5939.0-570.0,81.85196907193968,133.34081826904753
306,9508.0-1629.0,72.61031239331707,117.95839478395848
306,1936.0-2289.0,74.60302894887424,111.00192612383402
306,9204.0-4395.0,72.64211550758623,105.47607754777827
306,2526.0-1740.0,68.54287375041984,100.73627135716335
306,1826.0-4509.0,66.74943836053875,88.90179443520023
306,7065.0-3633.0,64.89645880810242,83.33329038322978
308,7081.0-3984.0,87.11252115692085,165.76462843427086
308,5578.0-4829.0,82.05965286953978,148.87093313456907
308,1472.0-148.0,84.87285231996935,141.60647140124843
308,5939.0-570.0,82.92455540233153,136.0753514576012
308,9508.0-1629.0,73.51942746755978,120.75153333713294
308,1936.0-2289.0,75.68952087600223,113.73096413891012
308,9204.0-4395.0,73.72575525508262,108.20624935429353
308,2526.0-1740.0,69.48930275363435,103.5169880520676
308,1826.0-4509.0,67.81798914127855,91.63790708354371
308,7065.0-3633.0,65.96708082511289,86.06859323522575
310,7081.0-3984.0,88.05123955609102,168.54795754928838
310,5578.0-4829.0,82.99198378897145,151.6564083637026
310,1472.0-148.0,85.94758490530285,144.34016177608373
310,5939.0-570.0,83.99714173272339,138.80988464615484
310,9508.0-1629.0,74.42854254180247,123.5446718903074
310,1936.0-2289.0,76.77601280313023,116.46000215398622
310,9204.0-4395.0,74.80939500257901,110.93642116080879
310,2526.0-1740.0,70.43573175684885,106.29770474697186
310,1826.0-4509.0,68.88653992201834,94.37401973188719
310,7065.0-3633.0,67.03770284212335,88.80389608722172
312,7081.0-3984.0,88.98995795526118,171.3312866643059
312,5578.0-4829.0,83.92431470840313,154.44188359283615
312,1472.0-148.0,87.02231749063634,147.07385215091904
312,5939.0-570.0,85.06972806311525,141.5444178347085
312,9508.0-1629.0,75.33765761604516,126.33781044348186
312,1936.0-2289.0,77.86250473025822,119.18904016906232
312,9204.0-4395.0,75.8930347500754,113.66659296732405
312,2526.0-1740.0,71.38216076006336,109.07842144187612
312,1826.0-4509.0,69.95509070275814,97.11013238023067
312,7065.0-3633.0,68.10832485913382,91.53919893921768
312,9001.0-3896.0,56.84191335851312,58.18624706980648
314,7081.0-3984.0,89.92867635443133,174.11461577932343
314,5578.0-4829.0,84.85664562783481,157.2273588219697
314,1472.0-148.0,88.09705007596983,149.80754252575434
314,5939.0-570.0,86.1423143935071,144.27895102326215
314,9508.0-1629.0,76.24677269028786,129.13094899665631
314,1936.0-2289.0,78.94899665738622,121.91807818413842
314,9204.0-4395.0,76.97667449757179,116.39676477383931
314,2526.0-1740.0,72.32858976327786,111.85913813678037
314,1826.0-4509.0,71.02364148349794,99.84624502857415
314,7065.0-3633.0,69.17894687614428,94.27450179121365
314,9001.0-3896.0,57.91313020100845,60.921317027193155
316,7081.0-3984.0,90.8673947536015,176.89794489434095
316,5578.0-4829.0,85.78897654726649,160.01283405110323
316,1472.0-148.0,89.17178266130333,152.54123290058965
316,5939.0-570.0,87.21490072389896,147.0134842118158
316,9508.0-1629.0,77.15588776453056,131.92408754983077
316,1936.0-2289.0,80.03548858451421,124.64711619921452
316,9204.0-4395.0,78.06031424506818,119.12693658035457
316,2526.0-1740.0,73.27501876649237,114.63985483168463
316,1826.0-4509.0,72.09219226423774,102.58235767691762
316,7065.0-3633.0,70.24956889315474,97.00980464320962
316,9001.0-3896.0,58.98434704350378,63.65638698457983
318,7081.0-3984.0,91.80611315277166,179.68127400935848
318,5578.0-4829.0,86.72130746669816,162.79830928023677
318,1472.0-148.0,90.24651524663682,155.27492327542495
318,5939.0-570.0,88.28748705429082,149.74801740036946
318,9508.0-1629.0,78.06500283877327,134.71722610300523
318,1936.0-2289.0,81.1219805116422,127.37615421429062
318,9204.0-4395.0,79.14395399256458,121.85710838686983
318,2526.0-1740.0,74.22144776970687,117.42057152658889
318,1826.0-4509.0,73.16074304497754,105.3184703252611
318,7065.0-3633.0,71.32019091016521,99.74510749520559
318,9001.0-3896.0,60.05556388599911,66.39145694196651
320,7081.0-3984.0,92.74483155194181,182.464603124376
320,5578.0-4829.0,87.65363838612984,165.5837845093703
320,1472.0-148.0,91.32124783197031,158.00861365026026
320,5939.0-570.0,89.36007338468268,152.48255058892312
320,9508.0-1629.0,78.97411791301596,137.5103646561797
320,1936.0-2289.0,82.2084724387702,130.10519222936674
320,9204.0-4395.0,80.22759374006097,124.58728019338508
320,2526.0-1740.0,75.16787677292137,120.20128822149314
320,1826.0-4509.0,74.22929382571733,108.05458297360458
320,7065.0-3633.0,72.39081292717567,102.48041034720156
320,9001.0-3896.0,61.126780728494445,69.12652689935318
322,7081.0-3984.0,93.68354995111198,185.24793223939352
322,5578.0-4829.0,88.58596930556152,168.36925973850384
322,1472.0-148.0,92.3959804173038,160.74230402509556
322,5939.0-570.0,90.43265971507454,155.21708377747677
322,9508.0-1629.0,79.88323298725867,140.30350320935415
322,1936.0-2289.0,83.2949643658982,132.83423024444284
322,9204.0-4395.0,81.31123348755736,127.31745199990034
322,2526.0-1740.0,76.11430577613588,122.9820049163974
322,1826.0-4509.0,75.29784460645713,110.79069562194806
322,7065.0-3633.0,73.46143494418614,105.21571319919752
322,9001.0-3896.0,62.19799757098978,71.86159685673985
324,7081.0-3984.0,94.62226835028216,188.03126135441104
324,5578.0-4829.0,89.5183002249932,171.15473496763738
324,1472.0-148.0,93.4707130026373,163.47599439993087
324,5939.0-570.0,91.5052460454664,157.95161696603043
324,9508.0-1629.0,80.79234806150136,143.0966417625286
324,1936.0-2289.0,84.38145629302619,135.56326825951894
324,9204.0-4395.0,82.39487323505375,130.0476238064156
324,2526.0-1740.0,77.06073477935038,125.76272161130166
324,1826.0-4509.0,76.36639538719693,113.52680827029154
324,7065.0-3633.0,74.5320569611966,107.95101605119349
324,9001.0-3896.0,63.26921441348511,74.59666681412652
326,7081.0-3984.0,95.56098674945231,190.81459046942857
326,5578.0-4829.0,90.45063114442488,173.94021019677092
326,1472.0-148.0,94.54544558797079,166.20968477476617
326,5939.0-570.0,92.57783237585825,160.68615015458408
326,9508.0-1629.0,81.70146313574406,145.88978031570306
326,1936.0-2289.0,85.46794822015418,138.29230627459503
326,9204.0-4395.0,83.47851298255014,132.77779561293084
326,2526.0-1740.0,78.00716378256489,128.5434383062059
326,1826.0-4509.0,77.43494616793673,116.26292091863502
326,7065.0-3633.0,75.60267897820707,110.68631890318946
326,9001.0-3896.0,64.34043125598045,77.33173677151319
328,7081.0-3984.0,96.49970514862248,193.5979195844461
328,5578.0-4829.0,91.38296206385655,176.72568542590446
328,1472.0-148.0,95.62017817330428,168.94337514960148
328,5939.0-570.0,93.65041870625011,163.42068334313774
328,9508.0-1629.0,82.61057820998676,148.68291886887752
328,1936.0-2289.0,86.55444014728218,141.02134428967113
328,9204.0-4395.0,84.56215273004653,135.5079674194461
328,2526.0-1740.0,78.95359278577939,131.32415500111014
328,1826.0-4509.0,78.50349694867653,118.9990335669785
328,7065.0-3633.0,76.67330099521753,113.42162175518543
328,9001.0-3896.0,65.41164809847578,80.06680672889986
330,7081.0-3984.0,97.43842354779264,196.3812486994636
330,5578.0-4829.0,92.31529298328823,179.511160655038
330,1472.0-148.0,96.69491075863777,171.67706552443678
330,5939.0-570.0,94.72300503664196,166.1552165316914
330,9508.0-1629.0,83.51969328422946,151.47605742205198
330,1936.0-2289.0,87.64093207441017,143.75038230474723
330,9204.0-4395.0,85.64579247754293,138.23813922596133
330,2526.0-1740.0,79.9000217889939,134.10487169601438
330,1826.0-4509.0,79.57204772941633,121.73514621532198
330,7065.0-3633.0,77.743923012228,116.1569246071814
330,9001.0-3896.0,66.48286494097111,82.80187668628653
332,7081.0-3984.0,98.37714194696281,199.16457781448113
332,5578.0-4829.0,93.24762390271991,182.29663588417154
332,1472.0-148.0,97.76964334397127,174.4107558992721
332,5939.0-570.0,95.79559136703382,168.88974972024505
332,9508.0-1629.0,84.42880835847215,154.26919597522644
332,1936.0-2289.0,88.72742400153817,146.47942031982333
332,9204.0-4395.0,86.72943222503932,140.96831103247658
332,2526.0-1740.0,80.8464507922084,136.88558839091863
332,1826.0-4509.0,80.64059851015612,124.47125886366545
332,7065.0-3633.0,78.81454502923846,118.89222745917736
332,9001.0-3896.0,67.55408178346644,85.5369466436732
334,7081.0-3984.0,99.31586034613296,201.94790692949866
334,5578.0-4829.0,94.17995482215159,185.08211111330507
334,1472.0-148.0,98.84437592930476,177.1444462741074
334,5939.0-570.0,96.86817769742568,171.6242829087987
334,9508.0-1629.0,85.33792343271486,157.0623345284009
334,1936.0-2289.0,89.81391592866616,149.20845833489943
334,9204.0-4395.0,87.81307197253571,143.69848283899182
334,2526.0-1740.0,81.7928797954229,139.66630508582287
334,1826.0-4509.0,81.70914929089592,127.20737151200893
334,7065.0-3633.0,79.88516704624892,121.62753031117333
334,9001.0-3896.0,68.62529862596178,88.27201660105987
336,7081.0-3984.0,100.25457874530312,204.73123604451618
336,5578.0-4829.0,95.11228574158326,187.8675863424386
336,1472.0-148.0,99.91910851463825,179.8781366489427
336,5939.0-570.0,97.94076402781752,174.35881609735236
336,9508.0-1629.0,86.24703850695755,159.85547308157535
336,1936.0-2289.0,90.90040785579416,151.93749634997553
336,9204.0-4395.0,88.8967117200321,146.42865464550707
336,2526.0-1740.0,82.73930879863741,142.4470217807271
336,1826.0-4509.0,82.77770007163572,129.94348416035243
336,7065.0-3633.0,80.95578906325939,124.3628331631693
336,9001.0-3896.0,69.69651546845711,91.00708655844655
338,7081.0-3984.0,101.19329714447329,207.5145651595337
338,5578.0-4829.0,96.04461666101494,190.65306157157215
338,1472.0-148.0,100.99384109997175,182.611827023778
338,5939.0-570.0,99.01335035820938,177.09334928590602
338,9508.0-1629.0,87.15615358120024,162.6486116347498
338,1936.0-2289.0,91.98689978292214,154.66653436505163
338,9204.0-4395.0,89.9803514675285,149.1588264520223
338,2526.0-1740.0,83.68573780185191,145.22773847563136
338,1826.0-4509.0,83.84625085237552,132.67959680869592
338,7065.0-3633.0,82.02641108026985,127.09813601516527
338,9001.0-3896.0,70.76773231095244,93.74215651583322
340,7081.0-3984.0,102.13201554364345,210.29789427455123
340,5578.0-4829.0,96.97694758044662,193.4385368007057
340,1472.0-148.0,102.06857368530524,185.3455173986133
340,5939.0-570.0,100.08593668860124,179.82788247445967
340,9508.0-1629.0,88.06526865544294,165.44175018792427
340,1936.0-2289.0,93.07339171005013,157.39557238012773
340,9204.0-4395.0,91.06399121502488,151.88899825853755
340,2526.0-1740.0,84.63216680506642,148.0084551705356
340,1826.0-4509.0,84.91480163311532,135.4157094570394
340,7065.0-3633.0,83.09703309728032,129.83343886716122
340,9001.0-3896.0,71.83894915344777,96.47722647321989
342,7081.0-3984.0,103.0707339428136,213.08122338956875
342,5578.0-4829.0,97.9092784998783,196.22401202983923
342,1472.0-148.0,103.14330627063873,188.07920777344862
342,5939.0-570.0,101.1585230189931,182.56241566301333
342,9508.0-1629.0,88.97438372968563,168.23488874109873
342,1936.0-2289.0,94.15988363717813,160.12461039520383
342,9204.0-4395.0,92.14763096252128,154.6191700650528
342,2526.0-1740.0,85.57859580828092,150.78917186543984
342,1826.0-4509.0,85.98335241385512,138.1518221053829
342,7065.0-3633.0,84.16765511429078,132.56874171915717
342,9001.0-3896.0,72.9101659959431,99.21229643060656
344,7081.0-3984.0,104.00945234198377,215.86455250458627
344,5578.0-4829.0,98.84160941930998,199.00948725897277
344,1472.0-148.0,104.21803885597222,190.81289814828392
344,5939.0-570.0,102.23110934938495,185.29694885156698
344,9508.0-1629.0,89.88349880392833,171.0280272942732
344,1936.0-2289.0,95.2463755643061,162.85364841027993
344,9204.0-4395.0,93.23127071001767,157.34934187156804
344,2526.0-1740.0,86.52502481149543,153.56988856034408
344,1826.0-4509.0,87.05190319459491,140.8879347537264
344,7065.0-3633.0,85.23827713130125,135.30404457115313
344,9001.0-3896.0,73.98138283843844,101.94736638799323
346,7081.0-3984.0,104.94817074115394,218.6478816196038
346,5578.0-4829.0,99.77394033874165,201.7949624881063
346,1472.0-148.0,105.29277144130572,193.54658852311923
346,5939.0-570.0,103.30369567977681,188.03148204012064
346,9508.0-1629.0,90.79261387817103,173.82116584744765
346,1936.0-2289.0,96.3328674914341,165.58268642535603
346,9204.0-4395.0,94.31491045751406,160.0795136780833
346,2526.0-1740.0,87.47145381470993,156.35060525524833
346,1826.0-4509.0,88.12045397533471,143.6240474020699
346,7065.0-3633.0,86.30889914831171,138.03934742314908
346,9001.0-3896.0,75.05259968093377,104.6824363453799
348,7081.0-3984.0,105.88688914032412,221.43121073462132
348,5578.0-4829.0,100.70627125817333,204.58043771723985
348,1472.0-148.0,106.36750402663921,196.28027889795453
348,5939.0-570.0,104.37628201016867,190.7660152286743
348,9508.0-1629.0,91.70172895241373,176.6143044006221
348,1936.0-2289.0,97.41935941856208,168.31172444043213
348,9204.0-4395.0,95.39855020501045,162.80968548459853
348,2526.0-1740.0,88.41788281792444,159.13132195015257
348,1826.0-4509.0,89.18900475607451,146.36016005041338
348,7065.0-3633.0,87.37952116532217,140.77465027514504
348,9001.0-3896.0,76.1238165234291,107.41750630276657
350,7081.0-3984.0,106.82560753949429,224.21453984963884
350,5578.0-4829.0,101.63860217760501,207.36591294637338
350,1472.0-148.0,107.4422366119727,199.01396927278984
350,5939.0-570.0,105.44886834056052,193.50054841722795
350,9508.0-1629.0,92.61084402665642,179.40744295379656
350,1936.0-2289.0,98.50585134569008,171.04076245550823
350,9204.0-4395.0,96.48218995250684,165.53985729111378
350,2526.0-1740.0,89.36431182113894,161.9120386450568
350,1826.0-4509.0,90.25755553681431,149.09627269875688
350,7065.0-3633.0,88.45014318233264,143.509953127141
350,9001.0-3896.0,77.19503336592443,110.15257626015324
352,7081.0-3984.0,107.76432593866444,226.99786896465636
352,5578.0-4829.0,102.57093309703669,210.15138817550692
352,1472.0-148.0,108.5169691973062,201.74765964762514
352,5939.0-570.0,106.52145467095238,196.2350816057816
352,9508.0-1629.0,93.51995910089913,182.20058150697102
352,1936.0-2289.0,99.59234327281806,173.76980047058433
352,9204.0-4395.0,97.56582970000323,168.27002909762902
352,2526.0-1740.0,90.31074082435345,164.69275533996105
352,1826.0-4509.0,91.3261063175541,151.83238534710037
352,7065.0-3633.0,89.5207651993431,146.24525597913694
352,9001.0-3896.0,78.26625020841976,112.88764621753991
354,7081.0-3984.0,108.70304433783461,229.78119807967389
354,5578.0-4829.0,103.50326401646836,212.93686340464046
354,1472.0-148.0,109.59170178263969,204.48135002246045
354,5939.0-570.0,107.59404100134422,198.96961479433526
354,9508.0-1629.0,94.42907417514182,184.99372006014548
354,1936.0-2289.0,100.67883519994604,176.49883848566043
354,9204.0-4395.0,98.64946944749963,171.00020090414426
354,2526.0-1740.0,91.25716982756795,167.4734720348653
354,1826.0-4509.0,92.3946570982939,154.56849799544386
354,7065.0-3633.0,90.59138721635357,148.9805588311329
354,9001.0-3896.0,79.3374670509151,115.62271617492658
356,7081.0-3984.0,109.64176273700477,232.5645271946914
356,5578.0-4829.0,104.43559493590004,215.722338633774
356,1472.0-148.0,110.66643436797318,207.21504039729575
356,5939.0-570.0,108.66662733173607,201.7041479828889
356,9508.0-1629.0,95.33818924938453,187.78685861331994
356,1936.0-2289.0,101.76532712707402,179.22787650073653
356,9204.0-4395.0,99.73310919499602,173.7303727106595
356,2526.0-1740.0,92.20359883078245,170.25418872976954
356,1826.0-4509.0,93.4632078790337,157.30461064378736
356,7065.0-3633.0,91.66200923336403,151.71586168312885
356,9001.0-3896.0,80.40868389341043,118.35778613231325
356,5992.0-1456.0,59.746046740947875,57.21365345421917
358,7081.0-3984.0,110.58048113617492,235.34785630970893
358,5578.0-4829.0,105.36792585533172,218.50781386290754
358,1472.0-148.0,111.74116695330667,209.94873077213106
358,5939.0-570.0,109.73921366212792,204.43868117144257
358,9508.0-1629.0,96.24730432362722,190.5799971664944
358,1936.0-2289.0,102.85181905420201,181.95691451581263
358,9204.0-4395.0,100.81674894249241,176.46054451717475
358,2526.0-1740.0,93.15002783399696,173.03490542467378
358,1826.0-4509.0,94.5317586597735,160.04072329213085
358,7065.0-3633.0,92.7326312503745,154.4511645351248
358,9001.0-3896.0,81.47990073590576,121.09285608969992
358,5992.0-1456.0,60.82389085617461,59.94611850591076
360,7081.0-3984.0,111.51919953534508,238.13118542472645
360,5578.0-4829.0,106.3002567747634,221.29328909204108
360,1472.0-148.0,112.81589953864017,212.68242114696636
360,5939.0-570.0,110.81179999251978,207.17321435999622
360,9508.0-1629.0,97.15641939786993,193.37313571966885
360,1936.0-2289.0,103.93831098133,184.68595253088873
360,9204.0-4395.0,101.9003886899888,179.19071632369
360,2526.0-1740.0,94.09645683721146,175.81562211957802
360,1826.0-4509.0,95.6003094405133,162.77683594047434
360,7065.0-3633.0,93.80325326738496,157.18646738712076
360,9001.0-3896.0,82.55111757840109,123.82792604708659
360,5992.0-1456.0,61.90173497140134,62.67858355760235
362,7081.0-3984.0,112.45791793451525,240.91451453974398
362,5578.0-4829.0,107.23258769419508,224.07876432117462
362,1472.0-148.0,113.89063212397366,215.41611152180167
362,5939.0-570.0,111.88438632291164,209.90774754854988
362,9508.0-1629.0,98.06553447211262,196.1662742728433
362,1936.0-2289.0,105.02480290845799,187.41499054596483
362,9204.0-4395.0,102.98402843748521,181.92088813020524
362,2526.0-1740.0,95.04288584042597,178.59633881448227
362,1826.0-4509.0,96.6688602212531,165.51294858881784
362,7065.0-3633.0,94.87387528439542,159.9217702391167
362,9001.0-3896.0,83.62233442089642,126.56299600447326
362,5992.0-1456.0,62.97957908662807,65.41104860929394
364,7081.0-3984.0,113.39663633368542,243.6978436547615
364,5578.0-4829.0,108.16491861362675,226.86423955030816
364,1472.0-148.0,114.96536470930715,218.14980189663697
364,5939.0-570.0,112.9569726533035,212.64228073710353
364,9508.0-1629.0,98.97464954635532,198.95941282601777
364,1936.0-2289.0,106.11129483558597,190.14402856104093
364,9204.0-4395.0,104.06766818498161,184.6510599367205
364,2526.0-1740.0,95.98931484364047,181.3770555093865
364,1826.0-4509.0,97.7374110019929,168.24906123716133
364,7065.0-3633.0,95.94449730140589,162.65707309111266
364,9001.0-3896.0,84.69355126339175,129.29806596185995
364,5992.0-1456.0,64.0574232018548,68.14351366098553
366,7081.0-3984.0,114.33535473285558,246.48117276977902
366,5578.0-4829.0,109.09724953305843,229.6497147794417
366,1472.0-148.0,116.04009729464065,220.88349227147228
366,5939.0-570.0,114.02955898369535,215.3768139256572
366,9508.0-1629.0,99.88376462059801,201.75255137919223
366,1936.0-2289.0,107.19778676271395,192.87306657611703
366,9204.0-4395.0,105.151307932478,187.38123174323573
366,2526.0-1740.0,96.93574384685498,184.15777220429075
366,1826.0-4509.0,98.8059617827327,170.98517388550482
366,7065.0-3633.0,97.01511931841635,165.39237594310862
366,9001.0-3896.0,85.76476810588709,132.03313591924663
366,5992.0-1456.0,65.13526731708154,70.87597871267712
368,7081.0-3984.0,115.27407313202575,249.26450188479654
368,5578.0-4829.0,110.02958045249011,232.43519000857523
368,1472.0-148.0,117.11482987997414,223.61718264630758
368,5939.0-570.0,115.1021453140872,218.11134711421084
368,9508.0-1629.0,100.79287969484072,204.54568993236668
368,1936.0-2289.0,108.28427868984193,195.60210459119313
368,9204.0-4395.0,106.2349476799744,190.11140354975097
368,2526.0-1740.0,97.88217285006948,186.938488899195
368,1826.0-4509.0,99.87451256347249,173.7212865338483
368,7065.0-3633.0,98.08574133542682,168.12767879510457
368,9001.0-3896.0,86.83598494838242,134.76820587663332
368,5992.0-1456.0,66.21311143230828,73.60844376436872
370,7081.0-3984.0,116.2127915311959,252.04783099981407
370,5578.0-4829.0,110.96191137192179,235.22066523770877
370,1472.0-148.0,118.18956246530763,226.3508730211429
370,5939.0-570.0,116.17473164447904,220.8458803027645
370,9508.0-1629.0,101.70199476908341,207.33882848554114
370,1936.0-2289.0,109.3707706169699,198.33114260626922
370,9204.0-4395.0,107.31858742747079,192.84157535626622
370,2526.0-1740.0,98.82860185328398,189.71920559409924
370,1826.0-4509.0,100.94306334421229,176.4573991821918
370,7065.0-3633.0,99.15636335243728,170.86298164710053
370,9001.0-3896.0,87.90720179087775,137.50327583402
370,5992.0-1456.0,67.29095554753502,76.3409088160603
372,7081.0-3984.0,117.15150993036606,254.8311601148316
372,5578.0-4829.0,111.89424229135346,238.0061404668423
372,1472.0-148.0,119.26429505064112,229.0845633959782
372,5939.0-570.0,117.2473179748709,223.58041349131815
372,9508.0-1629.0,102.61110984332612,210.1319670387156
372,1936.0-2289.0,110.45726254409789,201.06018062134532
372,9204.0-4395.0,108.40222717496718,195.57174716278146
372,2526.0-1740.0,99.77503085649849,192.49992228900348
372,1826.0-4509.0,102.01161412495209,179.1935118305353
372,7065.0-3633.0,100.22698536944775,173.59828449909648
372,9001.0-3896.0,88.97841863337308,140.2383457914067
372,5992.0-1456.0,68.36879966276176,79.0733738677519
374,7081.0-3984.0,118.09022832953622,257.61448922984914
374,5578.0-4829.0,112.82657321078514,240.79161569597585
374,1472.0-148.0,120.33902763597462,231.8182537708135
374,5939.0-570.0,118.31990430526275,226.3149466798718
374,9508.0-1629.0,103.52022491756881,212.92510559189006
374,1936.0-2289.0,111.54375447122588,203.78921863642142
374,9204.0-4395.0,109.48586692246357,198.3019189692967
374,2526.0-1740.0,100.721459859713,195.28063898390772
374,1826.0-4509.0,103.08016490569189,181.9296244788788
374,7065.0-3633.0,101.29760738645821,176.33358735109243
374,9001.0-3896.0,90.04963547586841,142.97341574879337
374,5992.0-1456.0,69.4466437779885,81.80583891944349
376,7081.0-3984.0,119.02894672870639,260.39781834486666
